,Family..as.listed.by.USDA.,Family.as.per.Robinson.et.al..2002,Genus,common.name,herbaceous.or.woody,origin..for.analysis.,origin,species.counts..Mid.Atlantic.numbers.unless.otherwise.indicated.,total.Lep.spp,exotic.Lep.spp,Native.Lep.spp,X,Species,totalCount,numSurveysGTzero,totalBiomass,nSurveys,meanDensity,fracSurveys,meanBiomass,X.y,sciName,itis_id,rank,notes
905,Scrophulariaceae,,Melampyrum,cowwheat,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
906,Meliaceae,Meliaceae,Melia,Chinaberrytree,w,alien,alien,1 alien,2,0,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
907,Poaceae,,Melica,melicgrass,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908,Fabaceae ,Leguminosae(P),Melilotus,"sweetclover, clover",h,alien,alien,4 aliens perhaps others if cultivated,32,3,29,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,Poaceae,,Melinis,stinkgrass,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910,Lamiaceae,,Melissa,balm,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,Sterculiaceae,,Melochia,melochia,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,Cucurbitaceae ,,Melothria,melothria,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913,Menispermaceae,Menispermaceae,Menispermum,moonseed,w,native,native,1 native,1,0,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
914,Lamiaceae,Labiatae,Mentha,mint,h,native,both,"1 native, 9 aliens, perhaps another if cultivated",22,1,21,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,Menyanthaceae,Menyanthaceae,Menyanthes,buckbean,h,native,native,1 native,3,0,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916,Ericaceae ,Ericaceae ,Menziesia,minniebush,w,native,native,1 native,2,2,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917,Convolvulaceae ,,Merremia,woodrose,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,Boraginaceae,Boraginaceae,Mertensia,bluebells,h,native,native,1 native,3,0,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919,Aizoaceae,,Mesembryanthemum,iceplant,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
920,Cupressaceae,Cupressaceae,Metasequoia,dawn redwood,w,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921,Poaceae,,Mibora,sandgrass,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
922,Scrophulariaceae,,Micranthemum,mudflower,h,native,native,2 natives,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923,Poaceae,,Microstegium,Japanese stilgrass,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,Brassicaceae,,Microthlaspi,pennycress,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,Asteraceae,Compositae ,Mikania,climbing hempvine,h,native,native,1 native,3,0,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
926,Poaceae,Gramineae,Milium,milletgrass,h,native,native,1 native,1,0,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927,Fabaceae,Leguminosae(M),Mimosa,"mimosa, powderpuff, (?)sensitive plant",h,native,native,2 natives,7,1,6,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
928,Scrophulariaceae,Scrophulariaceae,Mimulus,monkeyflower,h,native,native unless cultivated,"3 natives, perhaps 1 alien if cultivated",4,0,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
929,Caryophyllaceae,,Minuartia,stitchwort,h,native,native,5 antives,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
930,Nyctaginaceae,Nyctaginaceae,Mirabilis,four o'clock,h,native,both,"4 natives, 1 alien perhaps others if cultivated",2,0,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
931,Poaceae,Gramineae,Miscanthus,silvergrass,h,alien,alien,"1 alien, perhaps others if cultivated",1,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
932,Scrophulariaceae,,Misopates,misopates,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933,Rubiaceae,,Mitchella,mitchella,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
934,Saxifragaceae,,Mitella,miterwort,h,native,native,2 natives,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
935,Loganiaceae,,Mitreola,hornpod,h,native,native,2 natives,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
936,Malvaceae,,Modiola,bristlemallow,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
937,Caryophyllaceae,,Moehringia,sandwort,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
938,Caryophyllaceae,,Moenchia,upright chickweed,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
939,Poaceae,,Molinia,moorgrass,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
940,Molluginaceae,Molluginaceae,Mollugo,"indian chickweed, carpetweed",h,native,both,"1 native, 1 alien perhaps others if cultivated",1,0,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
941,Lamiaceae,,Moluccella,moluccella,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
942,Cucurbitaceae ,Cucurbitaceae ,Momordica,balsampear,h,alien,alien,1 alien perhaps others if cultivated,1,0,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
943,Lamiaceae,Labiatae,Monarda,"beebalm, wild bergamot",h,native,native,"5 natives, others cultivated",7,0,7,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
944,Pyrolaceae,,Moneses,single delight,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
945,Chenopodiaceae,,Monolepis,povertyweed,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
946,Monotropaceae ,Ericaceae ,Monotropa,"indianpipe, pinesap",h,native,native,2 natives,3,0,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
947,Monotropaceae ,,Monotropsis,pygmypipes,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
948,Portulacaceae ,,Montia,minerslettuce,h,native,native,3 natives,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
949,Myricaceae,,Morella,bayberry,h,native,native,3 natives,0,0,0,,Morella caroliniensis,0,0,0,32,0,0,0,156,Morella caroliniensis,507898,species,
950,Myricaceae,,Morella,bayberry,h,native,native,3 natives,0,0,0,,Morella cerifera,56,11,1287.983044,229,0.244541485,4.80349345,5.624380106,208,Morella cerifera,507899,species,
951,Myricaceae,,Morella,bayberry,h,native,native,3 natives,0,0,0,,Myrica cerifera,2,2,50.14053842,63,0.031746032,3.174603175,0.795881562,113,Morella cerifera ,NA,species,not updated
952,Myricaceae,,Morella,bayberry,h,native,native,3 natives,0,0,0,,Southern bayberry,0,0,0,6,0,0,0,327,Morella caroliniensis,507898,species,
953,Myricaceae,,Morella,bayberry,h,native,native,3 natives,0,0,0,,Wax myrtle,1,1,1.410472185,26,0.038461538,3.846153846,0.05424893,251,Morella cerifera,507899,species,
954,Brassicaceae,,Moricandia,moricandia,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
955,Moraceae,Moraceae,Morus,mulberry,w,native,both,"1 native, 2 aliens",9,3,6,,Black mulberry,0,0,0,15,0,0,0,243,Morus nigra,19069,species,
956,Moraceae,Moraceae,Morus,mulberry,w,native,both,"1 native, 2 aliens",9,3,6,,Red mulberry,0,0,0,25,0,0,0,223,Morus rubra,19070,species,
957,Moraceae,Moraceae,Morus,mulberry,w,native,both,"1 native, 2 aliens",9,3,6,,White mulberry,16,14,240.285016,543,0.02946593,2.578268877,0.442513842,6,Morus alba,19066,species,
958,Poaceae,Gramineae,Muhlenbergia,muhly,h,native,both,"14 natives, perhaps 1 alien if cultivated",4,0,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
959,Commelinaceae,,Murdannia,murdannia,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
960,Liliaceae,,Muscari,grape hyacinth,h,alien,alien,3 aliens,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
961,Asteraceae,,Mycelis,mycelis,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
962,Boraginaceae,Boraginaceae,Myosotis,forget-me-not,h,native,both,"3 natives, 5 aliens perhaps more if cultivated",3,1,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
963,Caryophyllaceae,,Myosoton,myosoton,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
964,Ranunculaceae,,Myosurus,mousetail,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
965,Myricaceae,Myricaceae,Myrica,"bayberry, myrtle, gale, sweetgale, northern bayberry, red bayberry, wax myrtle",w,native,native,1 native,108,2,106,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
966,Haloragaceae,Haloragaceae,Myriophyllum,watermilfoil,h,native,both,"8 natives, 3 aliens",2,0,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
967,Apiaceae,,Myrrhis,myrrhis,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
968,Myrtaceae ,Myrtaceae ,Myrtus,myrtle,w,alien,alien,1 alien when cultivated,3,0,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
969,Najadaceae,,Najas,waternymph,h,native,native,4 natives aquatic,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
970,Berberidaceae,,Nandina,nandina,w,alien,alien,1 alien,0,0,0,,Heavenly bamboo,0,0,0,17,0,0,0,384,Nandina domestica,18848,species,
971,Berberidaceae,,Nandina,nandina,w,alien,alien,1 alien,0,0,0,,Nandina domestica,0,0,0,18,0,0,0,350,Nandina domestica,18848,species,
972,Malvaceae ,Malvaceae ,Napaea,glademallow,h,native,native,1 native,1,0,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
973,Liliaceae,Amaryllidaceae,Narcissus,narcissus,h,alien,alien,7 aliens perhaps more if cultivated,1,0,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
974,Poaceae,Gramineae,Nardus,matgrass,h,alien,alien,1 alien,1,0,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
975,Poaceae,,Nassella,needlegrass,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
976,Brassicaceae,Brassicaceae,Nasturtium,watercress,h,alien,alien,3 aliens,1,1,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
977,Polemoniaceae,,Navarretia,pincushionplant,h,native,native,3 natives,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
978,Nelumbonaceae,Nelumbonaceae,Nelumbo,lotus,h,native,both,"1 native, 1 alien",5,0,5,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
979,Hydrophyllaceae ,Hydrophyllaceae ,Nemophila,baby blue eyes,w,native,native,"1 native (DE,MD&south)",1,0,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
980,Brassicaceae,,Neobeckia,lakecress,h,native,native,1 native aquatic,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
981,Brassicaceae,,Neotorularia,,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
982,Lamiaceae,Labiatae,Nepeta,catnip,h,alien,alien,3 aliens,2,0,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
983,Brassicaceae,,Neslia,neslia,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
984,Santalaceae,,Nestronia,nestronia,w,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
985,Solanaceae ,Solanaceae ,Nicandra,apple of Peru,h,alien,alien,1 alien,5,0,5,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
986,Solanaceae ,Solanaceae ,Nicotiana,tobacco,h,alien,alien,"3 aliens, others if cultivated",60,4,56,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
987,Ranunculaceae,,Nigella,nigella,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
988,Asteraceae,,Nipponanthemum,nippon daisy,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
989,Boraginaceae,,Nonea,monkswort,h,alien,alien,3 aliens,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
990,Asteraceae,,Nothocalais,prairie-dandelion,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
991,Liliaceae,,Nothoscordum,False garlic,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
992,Nymphaeceae,Nymphaeceae,Nuphar,pond lily,h,native,native,1 native,3,0,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
993,Scrophulariaceae,Scrophulariaceae,Nuttallanthus,toadflax,h,native,native,2 natives,2,0,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994,Nymphaeceae,Nymphaeceae,Nymphaea,waterlily,h,native,native,"1 native, others cultivated",4,0,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
995,Menyanthaceae,Menyanthaceae,Nymphoides,floatingheart,h,native,both,"2 natives, 1 alien",1,0,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
996,Cornaceae,Cornaceae,Nyssa,"blackgum, sourgum, tupelo",w,native,native,3 natives (2 of are VA&south),26,1,25,,Black gum,4,4,4.463327786,221,0.018099548,1.809954751,0.020196053,164,Nyssa sylvatica,27821,species,
997,Cornaceae,Cornaceae,Nyssa,"blackgum, sourgum, tupelo",w,native,native,3 natives (2 of are VA&south),26,1,25,,Blackgum,89,59,1292.11918,1123,0.079252004,5.253784506,1.150595886,5,Nyssa sylvatica,27821,species,
998,Cornaceae,Cornaceae,Nyssa,"blackgum, sourgum, tupelo",w,native,native,3 natives (2 of are VA&south),26,1,25,,Water tupelo,0,0,0,45,0,0,0,347,Nyssa aquatica,27824,species,
999,Gentianaceae,,Obolaria,obolaria,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1000,Lamiaceae,Lamiaceae,Ocimum,basil,h,alien,alien,1 alien perhaps others if cultivated,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1001,Asteraceae,,Oclemena,aster,h,native,native,3 natives,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1002,Scrophulariaceae,,Odontites,odontites,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1003,Apiaceae,,Oenanthe,waterdropwort,h,alien,alien,1 alien aquaitc,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1004,Onagraceae,Onagraceae,Oenothera,evening primrose [aka:Calylophus],h,native,both,"18 natives, 1 alien",17,1,16,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1005,Rubiaceae,,Oldenlandia,oldenlandia,h,native,native,2 natives,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1006,Asteraceae,Compositae ,Oligoneuron,goldenrod,h,native,native,4 natives,3,0,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1007,Asteraceae,,Omalotheca,arctic cudweed,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1008,Fabaceae,Leguminosae(P),Onobrychis,sainfoin,h,alien,alien,1 alien perhaps others if cultivated,1,0,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1009,Dryopteridaceae,Woodsiaceae,Onoclea,sensitive fern,h,native,native,2 natives,3,0,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1010,Fabaceae,Fabaceae,Ononis,restharrow,h,alien,alien,"1 alien in NY, others if cultivated",2,0,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1011,Asteraceae,,Onopordum,cottonthistle,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1012,Boraginaceae,Boraginaceae,Onosmodium,"marbleseed, wild Job's tears",h,native,native,1 native,4,0,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1013,Ophioglossaceae,,Ophioglossum,adderstongue,h,native,native,4 natives,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1014,Poaceae,Gramineae,Oplismenus,"woodsgrass, basketgrass",h,native,native,1 native,1,0,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1015,Cactaceae,Cactaceae,Opuntia,"pricklypear, devil's-tongue, cactus apple",h,native,both,"2 natives,  Perhaps aliens if cultivated",5,0,5,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1016,Fabaceae,Leguminosae(P),Orbexilum,"leather-root, snakeroot, french grass",h,native,native,2 natives,2,0,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1017,Lamiaceae,,Origanum,origanum,h,alien,alien,2 aliens,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1018,Liliaceae,,Ornithogalum,star of Bethlehem,h,alien,alien,3 aliens,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1019,Fabaceae,,Ornithopus,bird's-foot,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1020,Orobanchaceae,,Orobanche,broomrape,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1021,Araceae,,Orontium,goldenclub,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1022,Pyrolaceae,,Orthilia,orthilia,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1023,Scrophulariaceae,Scrophulariaceae,Orthocarpus,owl's clover,h,native,native,1 native,1,0,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1024,Poaceae,Gramineae,Oryza,rice,h,alien,alien,1 alien (VA&south) perhaps others if cultivated,11,1,10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1025,Poaceae,,Oryzopsis,ricegrass,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1026,Oleaceae,,Osmanthus,devilwood,w,native,native,1 native,1,0,1,,Osmanthus fragrans,1,1,2.729739818,36,0.027777778,2.777777778,0.075826106,332,Osmanthus fragrans,505977,species,
1027,Apiaceae,Umbelliferae ,Osmorhiza,sweetroot,h,native,native unless cultivated,"2 natives, perhaps 1 alien if cultivated",2,0,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1028,Osmundaceae,Osmundaceae,Osmunda,"cinnamon fern, royal fern, interupted fern",h,native,native,4 natives,6,0,6,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1029,Betulaceae,Corylaceae,Ostrya,"tupelo, ironwood",w,native,native,1 native,94,3,91,,Eastern hophornbeam,68,25,1882.938089,210,0.323809524,11.9047619,8.966371852,107,Ostrya virginiana,19511,species,
1030,Oxalidaceae,Oxalidaceae,Oxalis,woodsorrel,h,native,both,"5 natives, 1 alien. others cultivated",3,0,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1031,Ericaceae ,Ericaceae ,Oxydendrum,sourwood,w,native,native,1 native,14,0,14,,Sourwood,76,69,1199.029404,906,0.08388521,7.61589404,1.323432013,51,Oxydendrum,23689,species,
1032,Apiaceae,Umbelliferae ,Oxypolis,cowbane,h,native,native,2 natives,2,0,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1033,Buxaceae,,Pachysandra,Allegheny spurge,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1034,Paeoniaceae,Paconiaceae,Paeonia,peony,h,alien,alien,2 aliens perhaps more if cultivated (natives out west),4,1,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1035,Araliaceae,,Panax,ginseng,h,native,native,2 natives,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1036,Poaceae,Gramineae,Panicum,"bulb panic grass, guineagrass, maidencane, winged panicgrass, panicgrass, torpedograss",h,native,both,"11 natives, 2 aliens, others cultivated",25,1,24,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1037,Papaveraceae,Papaveraceae,Papaver,poppy,h,alien,alien,6 aliens perhaps others if cultivated (natives out west),2,0,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1038,Poaceae,,Pappophorum,pappusgrass,h,native,native,2 natives,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1039,Poaceae,,Parapholis,curved sicklegrass,h,alien,alien,1 alien,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1040,Urticaceae,Urticaceae,Parietaria,pellitory,h,native,both,"1 native, 1 alien",2,0,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1041,Saxifragaceae,,Parnassia,grass of Parnassus,h,native,native,3 natives,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1042,Caryophyllaceae,,Paronychia,nailwort,h,native,native,6 natives,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1043,Asteraceae,Compositae ,Parthenium,"feverfew, quinine",h,native,both,"1 native, 1 alien",16,1,15,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1044,Vitaceae,Vitaceae,Parthenocissus,"virginia creeper, woodbine",w,native,both,"2 natives, 1 alien",32,0,32,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1045,Poaceae,,Pascopyrum,wheatgrass,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1046,Poaceae,Gramineae,Paspalum,"paspalum, dallisgrass, vaseygrass, crowngrass",h,native,both,"11 natives, 2 aliens perhaps others if cultivated",10,0,10,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1047,Passifloraceae ,Passifloraceae ,Passiflora,"passionflower, passion-vine",h,native,native unless cultivated,"2 natives, perhaps aliens if cultivated",5,0,5,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1048,Apiaceae,Umbelliferae ,Pastinaca,wild parsnip,h,alien,alien,1 alien,7,1,6,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1049,Scrophulariaceae,Scrophulariaceae,Paulownia,"princesstree, paulownia",w,alien,alien,1 alien,2,0,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1050,Celestraceae,,Paxistima,paxistima,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1051,Scrophulariaceae,Scrophulariaceae,Pedicularis,lousewort,h,native,native unless cultivated,"2 natives, perhaps aliens if cultivated",3,0,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1052,Fabaceae,Leguminosae(P),Pediomelum,"breadroot, buckroot",h,native,native,2 natives,1,0,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1053,Pteridaceae,,Pellaea,cliffbrake,h,native,native,2 natives,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1054,Araceae,,Peltandra,arrow arum,h,native,native,2 natives,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1055,Poaceae,Gramineae,Pennisetum,"elephantgrass, fountaingrass",h,alien,alien,3 aliens perhaps more if cultivated,3,0,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1056,Scrophulariaceae,Scrophulariaceae,Penstemon,"beardtongue, penstemon",h,native,native unless cultivated,8 natives perhaps aliens if cultivated,8,0,8,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1057,Crassulaceae ,,Penthorum,penthorum,h,native,native,1 native,0,0,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
